source_id,source_pdf,page,thumbnail_path,review_page_path,orientation,review_status,red_pixel_count,red_alignment_bbox_px,red_alignment_bbox_pct,likely_route_marker_cells,ocr_text
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,37,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-037.jpg,,landscape_upright,needs_sheet_assignment,23618,"[7, 102, 1165, 789]","[0.0059, 0.1211, 0.9773, 0.9371]",2724,"i : souepunog pleMs —— p wa ozo waeW — yale Quer, Asepucneg 10 Krew —b . eyeg ouyjoseg, a now ip. > y “8 ‘MOY Wop wowuByy -—) yooqdey juowuByy 13 sta Ps GY . wou 413 —| marenycrenene [Ra aa J * psa nmapeogee © =i, ( | ecirpewe eed at neues 2 ¥ Bey dp cess Weta cs WEAN ue vor way peonpoig ebews yey | U rr 5] E - i A le SEP wy, & Fe fe Cag E y ~ ane rf ! 7 x 1 an me \ ~ & “ARE Sho: “ONS ) 7) <i 3 i Hl Ex Z a) <p eee : oo ee."
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,38,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-038.jpg,,landscape_upright,needs_sheet_assignment,12459,"[13, 53, 1170, 736]","[0.0109, 0.0629, 0.9815, 0.8741]",1782,"- PT. a Ta ' ""| F Age . a 2 i j ! ek Doe Le ange ih ae ad Mr ey ih ee F $e < y; v : } Mees y ——$——... i le Ps iS eee a ecsramnensm |} é Ny) s wo at snd nen AI 103 © New Butwalo New Damaut™ ir» a Se ‘hag ton OnSiobr apn i —ETP Alignment ¢ i] s B coligs! a | ‘Ward Boundaries S 1 mn (5 March 2020 ERM, |}"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,39,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-039.jpg,,landscape_upright,needs_sheet_assignment,5667,"[8, 96, 1165, 782]","[0.0067, 0.114, 0.9773, 0.9287]",994,"= pis ” qual dies, (03 wap wow —) Wa wmaaipees = i: elie, novomen aN yoogdew wewubiny 413 =. 4 Hy PES, summa ns knat 00 Sn ANY . ~ aval ee — N ? ee i 5 , [27d | V 4 : & 2 f} hate, ze 5 , \ { #2 pend TS Uy"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,40,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-040.jpg,,landscape_upright,needs_sheet_assignment,25992,"[14, 55, 1168, 742]","[0.0117, 0.0653, 0.9799, 0.8812]",2301,"Nev Py hs i Ze s 2 \ 4 Sie Rate Z \ ie & J : N ; > a ; 1 NS i, ail : a \ {/ = i a 5 ME ae raritmitieaes ——— Rapehtr | 8GRTmiag j “Troan pled - —— aa © New Butwal to New Oamauli = ff y puree E pay linayraleny i AES sof oS ETP Algnmert Mapbook ww cd ate 4 = = March 2020 ERM,"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,41,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-041.jpg,,landscape_upright,needs_sheet_assignment,9113,"[7, 90, 1164, 737]","[0.0059, 0.1069, 0.9765, 0.8753]",1570,"wea oxox waen iia Py aN eq euyjoseg take, eee \A? { yooqdewy juewuByYy diz sears if Bey é oe eon c . soyepunog prey — | | 27 ; waa 13 — en oo ye oe ~hpas, PeWeG MEN OH FEMING MEN @ ean wariony pee ke Re pat ‘sant eee Ly sequin abe eee E yl { i oy Arrimgyited (Resear. 5 pie ) Pia 4 SY ; By ae ee . , ct \ a eet Pe ‘ ae con bos mS SOR 4 2 hips ae : : v-. y Wes € an. tip s N : 5 . ee ES"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,42,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-042.jpg,,landscape_upright,needs_sheet_assignment,7529,"[13, 65, 1170, 749]","[0.0109, 0.0772, 0.9815, 0.8895]",1157,"= ie. 2 Sa oe So yeaah, feu ws €. aa i MN af Oo Se PR EO SE eee \ en / gal eee Sa. WE eed Ee eae pe maa i ct ee Ci ee AS ” Kr oe | piced aoe sa t ; hay) Tite ptetnmioarewwos a file : | (© New Buwal New Danaus > Uiien now agnor I — Primary ot Secondary Roads — is seer ie ETP Alignment Mapbook E Ward Boundaries a Baseline Data wl a i. ‘March 2020 ERM. 1"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,43,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-043.jpg,,landscape_upright,needs_sheet_assignment,11005,"[7, 90, 1163, 781]","[0.0059, 0.1069, 0.9757, 0.9276]",1967,"Ww zoe oem ""Gia, Ze - souepunog pM Pain eyeq euljeseg pemnger \riaen eh? a Pana neeay sony —t ‘\ yoogdey wowuBiry 13 ree ii Va lilt ow ane a 2 speoy Krepucoeg 10 Kew — yay sare * e ( ¥ v eR % ‘MOd Woy wouuBay [—| seonnmspt empyemas } Ful 20 ene & wouubgy 13 — Stine cowie’ |i ary al Sit rewed MON OLEMING MEN © coneonennaors |e 35 THprbeg Moustunera mnie veneers te ————— atten pu SS x a I ce Mi yes me? © detent Mae: le gr ie ga ee bo 4 J Se Si"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,44,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-044.jpg,,landscape_upright,needs_sheet_assignment,19616,"[14, 60, 1169, 748]","[0.0117, 0.0713, 0.9807, 0.8884]",1536,": TS e. - i Le i he oe 4 2 a) idee Gees. Sah S Go PNCHS SR a ae. ae Medal Sa wee f : : aS. =e a a ae em aun ha bret Red t 3 es | “D Ponta buldrgsinrow f=) Pe Pib4 2 re | © New walt New Dama 5, Fes S JR ii | eager ll alignment asmRoWw oo ~Y rv, ‘Ne Oat OAR a tnd cance q Wierd Boundaries WV iy 5 = may: Change ton UDAR cb ge) 0 NN sercttee eet ETP Alignment Mapbook Ages = boselne Data ia) one oe ‘March 2020 ERM. 1"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,45,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-045.jpg,,landscape_upright,needs_sheet_assignment,16386,"[8, 92, 1166, 783]","[0.0067, 0.1093, 0.9782, 0.9299]",2002,"wud ozoz wae 7 ia Gi Byeq euyeseg FE me nce re gale dy oN yooqden uawuByy dia i he ed N me wean, | — nse f ~ eA )3) iS, © wou boone mgarant | 8 ae SAP, ZS “ie#! — qreweg non oem non @ | venrewciteauimes Pved ~pekigg sous nerersmsia ey / 4 he aie 4 od | Se f eo r . ee . rs at a 3 eee et 2 2 4 &é A \ / by) \ Ms a"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,46,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-046.jpg,,landscape_upright,needs_sheet_assignment,34825,"[14, 81, 1170, 747]","[0.0117, 0.0962, 0.9815, 0.8872]",3547,"\ : “ s ‘ 5 PES Foe oe 153, as 8) [SS Be eee fee eee ee wipes & OA My Page Number <6 3 'D Fora Pots oz AS [| | ‘= Faunal Transect Li 5 =. hi | 2 bsena 3h Wats iene Ward Boundaries GE mae rh, ETP Alignment Mapbook } Z “on Baseline Data kl I, oe March 2020 ERy"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,47,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-047.jpg,,landscape_upright,needs_sheet_assignment,24527,"[7, 91, 1165, 780]","[0.0059, 0.1081, 0.9773, 0.9264]",3672,"wa anean — ay eyeq eujoseg ta ee pe if ieuieiiiiiibiaa sic i R/ pe sovepnca ney | bea 90 0 yO HOH aber a a 9 (2( goes} y ete mon aite meter, eA )3) PR tae ounby 413 —| corso women npunperpexee | mow ee neweg mon o}eMINg MON @ dstoannayseen: | fee ay spfodeg = wis s0ur)pesued, (eune mel owner ry tea ap Heap fie: Si0|d B04 @ try Ay 5 — = (oa ‘ =e ite ere a on oR Cenk 1 ey fae Ve cus SN. aa g re VEE! al Sie S df) See i , J | i ie S Lg a agny) oe . ce eee ty Fe"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,48,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-048.jpg,data/processed/corridor_tracing/mca_annex_d1/review_pages/page-048.jpg,landscape_upright,needs_sheet_assignment,64838,"[13, 61, 1170, 747]","[0.0109, 0.0724, 0.9815, 0.8872]",4681,"ERR ead Sy Se Cig A aA palin eames = 4 ide OPES BSc goes eS N fhe ce Fe pee ie Yd ag Wh Se GE See Ss, oe « me a Ne Buy s Oy a Oy i a } ' a . i an ' TE, | end - fe. oo ESR Tops . “T Poent! Buildings in ROW, feeder | sneer tans 3 | @ New Butwal to New Damaul Y ‘earn ndcte ii] — ETP Alignment , é sa ~~ | Oalgnment 46m ROW ME sear ETP Alignment Mapbook Ne i “Ward Boundaries cos age Baseline Data A me a ‘March 2020 ERM, |i"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,49,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-049.jpg,,landscape_upright,needs_sheet_assignment,42388,"[7, 92, 1165, 783]","[0.0059, 0.1093, 0.9773, 0.9299]",3649,"wo zoe van “= ea, ; i sovepunog pM eyeq ouljoseg Sa es ees pel dues, ‘Mo Wop wawubay —} yooqdew juewubyy dia seem Fi . wouubry 13 — byse, are G i AMEWIE MON CH EMING MON @ sence To eG a, S9Ur1}oosued, feUNeJ Soon weve apa pep i ; Hold BOs @ ape me 13 saget Bibs, obese noun Carne eee wa sreanpin aon psn aba Vein ; inl Sot : : /} A ‘ "" a ae, . ‘ 4 ; pea . ee _ a rk +, Re ne we"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,50,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-050.jpg,,landscape_upright,needs_sheet_assignment,44639,"[13, 62, 1168, 746]","[0.0109, 0.0736, 0.9799, 0.886]",3864,"2 : y ies. sg StS EE BR ON ROLES B87: lg es ' 19 He STON Bh, ie eM ~ 2 A hte O48 OO a PEEL B= I ES eee ] es Veg ES i ri Ba io . wat? fs id a4 rs eas Ba ie ) f = ee ) eX, © New Butalto New Danaut Kieffer TS apy stent to A a WO ETP Alignment ""i | Pam Enver f Calgon 4m ROW : ee | Ward Boundaries (ed ""Wo Oae m UDAR gas anc ndcle : fv ie et ETP Alignment Mapbook [ el? fat Baseline Data ww [ se imi March 2020, ERM."
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,51,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-051.jpg,,landscape_upright,needs_sheet_assignment,42637,"[8, 90, 1165, 781]","[0.0067, 0.1069, 0.9773, 0.9276]",4346,"wa zoe YaeN am Lai aN) eye eujoseg Tsai viet ae OA » of 2) yooqdey wewubyy 413 ie GK u nour nen) {ntna maosyovs tne ry Ax s {E( ome Js} yas wouutay a3 —| “Eis, fe A 2a, bens serena caisowusenmearcmeant | id TU . studs hisionpog @ Cannas late ao nw : 0, ~ fry . ro vans ee a | ee / 7 ae eaIM Y vhs Mats aecen a pustey Saas om 1 é OB AW) eee. Ohio in AS: See on 43 od AGEs tg is ae ‘ i AAs SS."
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,52,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-052.jpg,,landscape_upright,needs_sheet_assignment,28985,"[13, 64, 1170, 748]","[0.0109, 0.076, 0.9815, 0.8884]",3726,"= Uy is . om ab Lea » Eason ye) sf ES maki it 7 eae 27 ae Rec ee eee | | ne aed Pee Pee SS EN Do, Pup Be Bu? ees eae aa ise INS ee MS (oo. Se Sada CT a8 Time mignon | | Potential Buldings in ROW Ke pdhe-- ‘== Faunal Transect Lines . {repute q en ae 1S rb ie J : ~7| SEEEESE- 9 (laignment 46m ROW 47 wan oe ETP Alignment Mapbook «Ward Boundaries eee) = Baseline Data Ne ] ona — March 2020 ERM, fj"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,53,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-053.jpg,,landscape_upright,needs_sheet_assignment,24362,"[8, 90, 1167, 777]","[0.0067, 0.1069, 0.979, 0.9228]",4236,"{ 1 waa 070 aN ee { yooqdey juowuBuy dia Te Lf V7 Vin inden le Baal 4 y ye e souepunog prem | Tectueavavimoranen'y | og Sey owuby 413 cubowaemotenapencan? | o oe he Je ‘ veeanamonicn,, | | He Hed a 3 eueg MeN a eMNG HON @ owner teh / ie Wie Mina — A 7 VA do Oe a nee Se = Roe PR BOS, PREIS 7 OS eo nee Rs } : ISS Bose 5 "" BS (3 oS i eisai: NR SSSR Nara “I ————"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,54,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-054.jpg,data/processed/corridor_tracing/mca_annex_d1/review_pages/page-054.jpg,landscape_upright,needs_sheet_assignment,59789,"[12, 64, 1170, 747]","[0.0101, 0.076, 0.9815, 0.8872]",5072,"f} t} RRA I ay ~~ RT TTR ay . Ae Phe Zaki SN a ean: “2 2. se gece Se Ne adie tps : ale ¢ ksi 8 t | Potential Buildings in ROW “Peper Wig ? eterno a WO 1 © ‘New Butwalo New Damaut « ce 2S) apanent le tem de 83 | — ETP Agen Sekar, (Alignment 46m ROW . huge on Dan ober ay Of | Ward Boundaries “ nae ‘orl [ p yl, Reasee a} ETP Algrment Mapbook kag) ¢ al = Baseline Data } ics: — ‘March 2020 ERM. :"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,55,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-055.jpg,data/processed/corridor_tracing/mca_annex_d1/review_pages/page-055.jpg,landscape_upright,needs_sheet_assignment,50245,"[8, 91, 1165, 781]","[0.0067, 0.1081, 0.9773, 0.9276]",4360,"Wwua ae — = { 6\ meg oujoseg ap Se savepinoa path soogien nemubay 413 Simiy-: ERGY Bele ‘y (MOH wap juowuBgy -—) ne Raret 4 / 4) 5 ; nouitey 413 — commvanenspareneant Meee SOUT }O96UBI] [EUNEJ mm meets ee ors uns aiitp pee an eoide04 @ | ‘ite ert BAGO 1ALNL, ¢ acuarigns ees @ ‘Sa Been ec, e ce ba, ee — * i = » 4 as eo, Wen oe a om 6 eo : } 6) t = : j . ee mh cata . va t ‘ Sa z v i \ Ba t00z5 uaF memes 7 if Ie Be =X < ey } %,. | a 1 » : : Mees ® \ Ae ee aaah, cea ; % ve g Naame. 2 bs 7 See tee oe"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,56,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-056.jpg,data/processed/corridor_tracing/mca_annex_d1/review_pages/page-056.jpg,landscape_upright,needs_sheet_assignment,64374,"[13, 61, 1172, 746]","[0.0109, 0.0724, 0.9832, 0.886]",4874,"ay +4 Nien Re EP ati scat gg ral Vaan ys eh eg eae rani. ae Ate] Te i Sak J te : 3 EF Pe \ he iS bg S : fea) Lap ae tact cain a 2 3 Cee ee Wer es ge A f ce eet a! wets er Ae Oe ce” 4 Sas rs Ng sea, e . f na eee = Se a: ny 4 t x P is bey ee a a ee an | ee = me | p cite ! © Flora Plots Pfeapn fig fe ee {ae eas Q mer nel resil Les Beant 1 © New Butwal to New Damaul “Song om DAR oe ag oi — ETP Aignment yh i oe a ETP Alignment Mapbook ; Cldtientdéra ROW 5 — jnment Mapt I War Boundaries de ino Sp Base"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,57,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-057.jpg,,landscape_upright,needs_sheet_assignment,26240,"[8, 92, 1164, 783]","[0.0067, 0.1093, 0.9765, 0.9299]",3934,"ww oz02 wen = Sey y yooqdeyy uowuByy di3 sae) he ‘S@UepUnOG pIEM — Jase 90 1 8YON wg SUED ae ma ‘, ) MOY wgy wousBay(— I “Sree, Sacco earn cabewemerapapemmmnt |g ey a | Pompe ono | vsammccans |e : LypleX6 sSunyBs Aisonpog @ sem eran ake ibe Geen ¢ ¥ punbey Pa a oe ee ad 2 : WP owns \OS (liter aera Seer S mh ee eel iy. ae $ 4) % q el ee 4 N a2 jg } LOPE ‘| x * gly A yd i as 5 ae << f we 2 | \ aS x rd"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,58,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-058.jpg,data/processed/corridor_tracing/mca_annex_d1/review_pages/page-058.jpg,landscape_upright,needs_sheet_assignment,48008,"[13, 60, 1170, 746]","[0.0109, 0.0713, 0.9815, 0.886]",4320,"Fs be ee : ey é Y ee Wad ee. A ¢ 7 te Bie Me ee oie gash NP agama bea hig. re.” ree vy Ph a rm i fd Mea eA A aw eee Sa ESS Se ee SE Sale is Cay gd — . @ osm sn firepely i Seen er oma : ae FS) neroastoecerte nhc 103, uh = Aignme nNeOu nLOM dan eal E ss gy eo ee ETP Alignment Mapbook | ; oe Baseline Data sl | ms Marsh 200 ERM"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,59,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-059.jpg,data/processed/corridor_tracing/mca_annex_d1/review_pages/page-059.jpg,landscape_upright,needs_sheet_assignment,54399,"[7, 91, 1165, 779]","[0.0059, 0.1081, 0.9773, 0.9252]",4604,"Ta cmon = ; , weg oujoseg la ene eet yoogdey weuUByy 13 see, {EN ait ue ate mn ager ss ne A ee A z { } Perk yd souepunog prem | roms interop aeerenan'y | ol \ Bock ""g Nouuar mutiny For Say wee ep penoodiy t Ul ae iS : wowubiy 413 —f Aaoeniponnuss ounce [Oe 2) Pi VES i REWER MEN OH eMINE MON @ woe wore pepe aa | CAMS TL Ly x MiP a par el » + NON eg ; is ed oS eae race, eam . E , Sati Mor ci) OE ( a Sie dacs Re : “ i eee | x Hh is Re A y Ss ‘SE : BO Lx 2 y 2 = <a] is iid She rs eons a bom & c pee "
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,60,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-060.jpg,,landscape_upright,needs_sheet_assignment,26522,"[13, 61, 1169, 746]","[0.0109, 0.0724, 0.9807, 0.886]",3213,"Sh Poitit > gy Hee” ee bon tage N es fe 3a OS oe ey eRe, Fe. i, re Sih Bo W/Ne voll aS gt ie fe eer SS ae 2 er <i> a ee. | JE , —Faunal Transect Lines fe frp) septate enn icon ns @ New Butwal to New Damaull f ""No Dati UDAR dats ond coniadicate Ps EP inert \ fe s (ad So Sewtatotecey —[] alignment 46m ROW aS i, Ha i: meen Ward Boundaries Ns ae ETP Algnment Mapboo wl tras ~ March 2020 ERM."
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,61,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-061.jpg,,landscape_upright,needs_sheet_assignment,15111,"[8, 92, 1164, 777]","[0.0067, 0.1093, 0.9765, 0.9228]",2633,"wa ene sen "" Gika: yoogdewy yweowuBly dia Se AW seus 299. uyaN wo oD ef Re i { i seuepunog preys «| aoe ng eng \ (MOY wyp juswuByy [—) meer [eae ao = Res, sewed Mon a EMG AEN @ Ea ie nh a i 2 x aft Big a oe>r™ oe ne : Petr eR ee ‘ ne ae > a ine | yaw tae bs , x awe"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,62,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-062.jpg,,landscape_upright,needs_sheet_assignment,34878,"[13, 61, 1169, 746]","[0.0109, 0.0724, 0.9807, 0.886]",3568,"* ees KPa pee ee aT 5 Dig ee, aR ’ , ese LA Dy rek y eee = Rees Pa Wale da % ba od GT) i 4 bs A Me és eS ae, jing * gel AN Se a 4 a! is Lee: RN age “ah : a PF ee ieee ! a se P ? So A ol A ae ANA FE a namitmonnine |! ‘O Hora Pots Pepesire “ = eee J ! —Faunel Tronaoct Lines =e | © New Butwalo New Damaut sys C2 “s — ETP Ali nt AR ape at Me ik q Ward Boundaries = March 2020 ERM, |}"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,63,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-063.jpg,,landscape_upright,needs_sheet_assignment,11338,"[8, 90, 1165, 782]","[0.0067, 0.1069, 0.9773, 0.9287]",2608,"wa 0702 4H 7"" iia, ON | meq euljeseg Calle Se sie yoogdey wowubiny 13 Hie ( o@/fg souepunog pm» 5 ae ""| y MOw Wop wawUBgy —| seapuie enh 0. = wowutiny 413 — a : elpeof dep Mow sfupIrareAUREE oneal ome ein ae. pra Sanna neerereeeee rea ees WR arn | be 4 een le eee Rr : ! cz} ""amen? )))) y, SAN 1 2 5 Bh ws a j g x, fe EP yy say 2 ae Sy) : AWE +f TR A"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,64,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-064.jpg,,landscape_upright,needs_sheet_assignment,4898,"[13, 271, 1170, 747]","[0.0109, 0.3219, 0.9815, 0.8872]",740,"™ : ERS a 7 ds ] ; : ao Via ft i et 1 ial \ Foye Number 64. Hora fer a | semcttnsceses UY = r Loge Z “Senate 9 PN a ne Ce ETP Alignment Mapbook GF iho a Baseline Data kal i ens jas March 2020 ERM, f"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,65,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-065.jpg,,landscape_upright,needs_sheet_assignment,24246,"[6, 91, 1164, 782]","[0.005, 0.1081, 0.9765, 0.9287]",1422,"Wwua cece woe 7 a ; & eyeq ouljeseg dln ee ey { yooqdew juowubyy dia Fane ERY ae pret dues seamen ue sine a RG Z ei Y2) pees) ne ee sevepunog pew, - | em 0a oa? fi = Ke } Yes Yas, % Mow wey wountiny —) cosowammtnmanmmesnt | aed TS oe ere * wouubey 413 —f utes pnrasgseuema 2 YT 2 ype oa neWeg MON cy eMING NON @ © voi worry te | ze d Le | , 1D aed Vig aves Fi J 1 ws ¢ 1 . * a ' 1 4 4 1 t"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,66,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-066.jpg,data/processed/corridor_tracing/mca_annex_d1/review_pages/page-066.jpg,landscape_upright,needs_sheet_assignment,52523,"[24, 60, 1169, 746]","[0.0201, 0.0713, 0.9807, 0.886]",3091,"ea ys | ; pe nie Es ¢ i Gi ee ae Dy i t ter a 5 KK a B S oi K i ; 1 ORAL, te Gr, Ee er ; f ae \ : Wea i| | ae a ¢ SO as de ee agg ae - pe ND ; Gere eo me vi acy Sy | LS ee ee CN Va ‘SFr Pots a BSS Beecher @ [iS Potettn i ma wen “| ° Hs ied Doma {nl \ “eas o DAR cna inane n ETP Aignment SES } zi ‘Sane ton LOARio cbr mage, i Vela ay (iss EeAleman rock | yh Oe March 2020 ERM, |"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,67,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-067.jpg,,landscape_upright,needs_sheet_assignment,38481,"[6, 91, 1165, 782]","[0.005, 0.1081, 0.9773, 0.9287]",3152,"wa ozoz waren ( ae sevepunog prem, & eq ouljeseg a = alt Shed E ‘npureg Avdoig wewea won yoogdew juewuByy 413 sue A E = - MOH Wop wowubay -—) weoneaores | By, Aiehege (""© sour pesuey eunes —/ ven ine ot @ ; so bold @ ‘ rary 19 satiny 062g a ae pe Fig x SNR 3 i aoe sind Ey ea ee P J ” Gy ss, ew LIEGE in te Tes 4g sb. OA ad. i ¢ eae \\R ae Pm, pe { Pi Ne SSN ee Py) aby 1 pete Been ‘ ees Oe e CUE 1 ag Py] e) Wf “euler? piesa} g eee py Gin We Ne Py. ee \ Ay ef) a? e al "" o er 1 aes 4 x Xi ig lf xc e"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,68,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-068.jpg,data/processed/corridor_tracing/mca_annex_d1/review_pages/page-068.jpg,landscape_upright,needs_sheet_assignment,46429,"[13, 60, 1169, 745]","[0.0109, 0.0713, 0.9807, 0.8848]",3636,"By hata ci te ie Wie. Soke Nee oe PF iy ; d s [- ge Feats tag De ie i Whe aba Ee ate =. . : is f eet | fie Se ee iN “ at se 5 f INES é < ‘ 2 =a * s Pi Now f Es. Se 5 Vip q a case ee eaay ee i | Dae = 0 ~. hai, eee Se ae a RSS outa bs 4 z F = =~ ao : Ba | aw, UL aiid; Maps WE Ye ee ee ' » i, fie? nA J each oS Lis | ni ne eS Ba. ES, ghee iy vote \ 'S For Prot ars Bounds PetheScr ci ae ae it —Faunal Tranaect Lines €. Z i ee | @ New Butwal to New Damauli 4% f 2s y 4 emery a se 1 iq © New Damaul to R"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,69,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-069.jpg,,landscape_upright,needs_sheet_assignment,6668,"[8, 96, 1165, 787]","[0.0067, 0.114, 0.9773, 0.9347]",1070,"wea e202 wae ey PR lh, a jeg ouyoseg aS os a = pet de souepunog prem, | | yooqdeyy wouuByy 13 pra SA__ es eS you wor wouubyy | tammenemmntne PRR meee : ( ar eS nase See an e e TS QYEUIEY O} NEWER MON @ “WAM PE YON 04 PDA AEUR YL Liab ‘Sibi = —————— _-_-| a, l \ 1 t / i _= a LG | HOH da 1 C) h ee AL ji : eS a"" ae \L i} cop s ‘ nS a 5 Head as"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,70,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-070.jpg,,landscape_upright,needs_sheet_assignment,7116,"[13, 97, 1168, 742]","[0.0109, 0.1152, 0.9799, 0.8812]",1248,Seer | acinar a AG : A 1 5 Z ee Ne eae : a ae : ‘ ee ui © Flora Plots Fetpofep- Liew terete © New Damaul to Ratmate r \ \ {tne nbs nape eset q = Frage ex.) See gf Alignment 46m ROW RY 5 Ros van ‘Ward Boundaries wy Alyt maine ETP Alignment Mapbook : Y ‘oh Es Baseline Data \ 3h isis March 2020 ERM |
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,71,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-071.jpg,,landscape_upright,needs_sheet_assignment,16501,"[7, 94, 1160, 780]","[0.0059, 0.1116, 0.9732, 0.9264]",2744,"wa ze wan ie { ‘Beg ouyeseg fo iat CAE ' . o yoogdew yuewuBny dia ie) CY aka ? yee: pi ae 4 (g( }s} PP yese 26 souepunog pieyy =~ | mcrypt ied ie i s wawuby 13 —| agin hoe oh vip ds euciapemanie” romp wyrans py ey | Oe iein ‘Sot i : cae imuumn ste Z ; = Gn, ee ee | Se 2 4 os ; 3 i: ‘ Sh"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,72,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-072.jpg,,landscape_upright,needs_sheet_assignment,14888,"[14, 64, 1169, 743]","[0.0117, 0.076, 0.9807, 0.8824]",1743,"g re g cf, a, % a : ae | 5 : he i tl XN ae a f gs fs Ses oe eae ee J Se ’ ‘s - we, ‘ bg gh Cul Muay \ 1 pucecrermiecreate (7)h ciy Ss i= oe i [oa ary se. i 3 Sad Hie Sel 1a Uh Loged Q 1. Aad magery: Produced trom LIDAR and WV © Flora Plots ahah 2 ane } © New Dama io Ratnale . JX iomeumin meme id bectoraeel GY Coe Steinem” (Alignment 46m ROW 4 Jb es FES Ley ee : ETP Alignment Mapbook Ward Boundaries S yy ‘nibh es, Baseline Data gl ene ba Wanch 2020 ERM."
